Date,AverageTemperature,AverageTemperatureUncertainty,Country
2012-11-01,14.156,0.273,San Marino
2012-12-01,7.702000000000001,0.478,San Marino
2013-01-01,7.609,0.20800000000000002,San Marino
2013-02-01,5.774,0.616,San Marino
2013-03-01,8.538,0.586,San Marino
2013-04-01,13.745,0.428,San Marino
2013-05-01,16.041,0.53,San Marino
2013-06-01,20.265,0.512,San Marino
2013-07-01,24.299,0.5760000000000001,San Marino
2013-08-01,24.654000000000003,0.6779999999999999,San Marino
2013-09-01,,,San Marino
2000-02-01,27.229,0.244,Sao Tome And Principe
2000-03-01,27.74,0.303,Sao Tome And Principe
2000-04-01,26.771,0.282,Sao Tome And Principe
2000-05-01,27.017,0.384,Sao Tome And Principe
2000-06-01,25.658,0.386,Sao Tome And Principe
2000-07-01,24.844,0.705,Sao Tome And Principe
2000-08-01,24.878,0.31,Sao Tome And Principe
2000-09-01,25.451,0.215,Sao Tome And Principe
2000-10-01,25.55,0.539,Sao Tome And Principe
2000-11-01,26.183000000000003,0.2,Sao Tome And Principe
2000-12-01,26.296,0.64,Sao Tome And Principe
2001-01-01,26.35,0.575,Sao Tome And Principe
2001-02-01,27.353,0.29100000000000004,Sao Tome And Principe
2001-03-01,27.269000000000002,0.363,Sao Tome And Principe
2001-04-01,27.207,0.31,Sao Tome And Principe
2001-05-01,27.099,0.35,Sao Tome And Principe
2001-06-01,25.69,0.297,Sao Tome And Principe
2001-07-01,24.471999999999998,0.623,Sao Tome And Principe
2001-08-01,24.298,0.436,Sao Tome And Principe
2001-09-01,24.589,0.342,Sao Tome And Principe
2001-10-01,25.788,0.391,Sao Tome And Principe
2001-11-01,26.203000000000007,0.32299999999999995,Sao Tome And Principe
2001-12-01,26.358,0.265,Sao Tome And Principe
2002-01-01,26.599,0.307,Sao Tome And Principe
2002-02-01,27.115,0.43799999999999994,Sao Tome And Principe
2002-03-01,27.433000000000003,0.324,Sao Tome And Principe
2002-04-01,27.406,0.503,Sao Tome And Principe
2002-05-01,27.553,0.73,Sao Tome And Principe
2002-06-01,26.027,0.491,Sao Tome And Principe
2002-07-01,25.24,0.38799999999999996,Sao Tome And Principe
2002-08-01,25.021,0.397,Sao Tome And Principe
2002-09-01,25.631,0.505,Sao Tome And Principe
2002-10-01,25.776,0.56,Sao Tome And Principe
2002-11-01,26.546,0.381,Sao Tome And Principe
2002-12-01,26.401999999999997,0.45,Sao Tome And Principe
2003-01-01,26.813000000000002,0.305,Sao Tome And Principe
2003-02-01,27.755,0.3720000000000001,Sao Tome And Principe
2003-03-01,27.484,0.6990000000000001,Sao Tome And Principe
2003-04-01,27.149,0.406,Sao Tome And Principe
2003-05-01,27.393,0.503,Sao Tome And Principe
2003-06-01,25.779,0.718,Sao Tome And Principe
2003-07-01,25.921999999999997,0.695,Sao Tome And Principe
2003-08-01,25.738000000000003,0.297,Sao Tome And Principe
2003-09-01,25.959,0.267,Sao Tome And Principe
2003-10-01,25.837,0.27399999999999997,Sao Tome And Principe
2003-11-01,26.489,0.423,Sao Tome And Principe
2003-12-01,26.49,0.7809999999999999,Sao Tome And Principe
2004-01-01,26.82800000000001,0.303,Sao Tome And Principe
2004-02-01,27.28,0.384,Sao Tome And Principe
2004-03-01,28.149,0.31,Sao Tome And Principe
2004-04-01,27.068,0.344,Sao Tome And Principe
2004-05-01,26.445,0.322,Sao Tome And Principe
2004-06-01,25.187,0.386,Sao Tome And Principe
2004-07-01,25.455,0.445,Sao Tome And Principe
2004-08-01,25.386,0.45299999999999996,Sao Tome And Principe
2004-09-01,26.098000000000006,0.28,Sao Tome And Principe
2004-10-01,25.935,0.308,Sao Tome And Principe
2004-11-01,26.779,0.402,Sao Tome And Principe
2004-12-01,27.205,0.574,Sao Tome And Principe
2005-01-01,27.092,0.815,Sao Tome And Principe
2005-02-01,28.076,0.604,Sao Tome And Principe
2005-03-01,27.567,0.42200000000000004,Sao Tome And Principe
2005-04-01,27.516,0.252,Sao Tome And Principe
2005-05-01,26.355999999999998,0.29100000000000004,Sao Tome And Principe
2005-06-01,25.288,0.8959999999999999,Sao Tome And Principe
2005-07-01,24.493,0.5660000000000001,Sao Tome And Principe
2005-08-01,24.894,0.502,Sao Tome And Principe
2005-09-01,25.988000000000003,0.23,Sao Tome And Principe
2005-10-01,26.016,0.366,Sao Tome And Principe
2005-11-01,26.916,0.223,Sao Tome And Principe
2005-12-01,26.713,0.7709999999999999,Sao Tome And Principe
2006-01-01,27.366,0.373,Sao Tome And Principe
2006-02-01,27.742,0.40299999999999997,Sao Tome And Principe
2006-03-01,27.843000000000004,0.337,Sao Tome And Principe
2006-04-01,27.320999999999998,0.212,Sao Tome And Principe
2006-05-01,26.776999999999997,0.524,Sao Tome And Principe
2006-06-01,26.813000000000002,0.972,Sao Tome And Principe
2006-07-01,25.513,0.526,Sao Tome And Principe
2006-08-01,25.483,0.39899999999999997,Sao Tome And Principe
2006-09-01,25.885,0.266,Sao Tome And Principe
2006-10-01,26.261,0.299,Sao Tome And Principe
2006-11-01,26.467,0.5579999999999999,Sao Tome And Principe
2006-12-01,26.930999999999997,0.28300000000000003,Sao Tome And Principe
2007-01-01,26.965,0.794,Sao Tome And Principe
2007-02-01,27.692,0.376,Sao Tome And Principe
2007-03-01,27.999000000000002,0.22899999999999998,Sao Tome And Principe
2007-04-01,27.551,0.311,Sao Tome And Principe
2007-05-01,27.623,0.309,Sao Tome And Principe
2007-06-01,26.13000000000001,0.522,Sao Tome And Principe
2007-07-01,25.645,0.439,Sao Tome And Principe
2007-08-01,25.954,0.48200000000000004,Sao Tome And Principe
2007-09-01,26.034,0.486,Sao Tome And Principe
2007-10-01,25.998,0.276,Sao Tome And Principe
2007-11-01,26.266,0.5820000000000001,Sao Tome And Principe
2007-12-01,26.656,0.485,Sao Tome And Principe
2008-01-01,26.576,0.425,Sao Tome And Principe
2008-02-01,27.733,0.863,Sao Tome And Principe
2008-03-01,27.151,0.44799999999999995,Sao Tome And Principe
2008-04-01,27.005,0.231,Sao Tome And Principe
2008-05-01,27.275,0.264,Sao Tome And Principe
2008-06-01,25.744,0.32299999999999995,Sao Tome And Principe
2008-07-01,25.426,0.385,Sao Tome And Principe
2008-08-01,25.872,0.4,Sao Tome And Principe
2008-09-01,26.275,0.465,Sao Tome And Principe
2008-10-01,26.219,0.251,Sao Tome And Principe
2008-11-01,26.956,0.28300000000000003,Sao Tome And Principe
2008-12-01,26.908,0.315,Sao Tome And Principe
2009-01-01,27.021,0.366,Sao Tome And Principe
2009-02-01,27.494,0.258,Sao Tome And Principe
2009-03-01,28.0,0.366,Sao Tome And Principe
2009-04-01,27.544,0.249,Sao Tome And Principe
2009-05-01,27.793000000000006,0.605,Sao Tome And Principe
2009-06-01,26.427,0.612,Sao Tome And Principe
2009-07-01,25.541,0.997,Sao Tome And Principe
2009-08-01,25.982,0.86,Sao Tome And Principe
2009-09-01,26.607,1.073,Sao Tome And Principe
2009-10-01,26.494,1.055,Sao Tome And Principe
2009-11-01,26.949,0.672,Sao Tome And Principe
2009-12-01,27.62,0.872,Sao Tome And Principe
2010-01-01,27.446,0.8220000000000001,Sao Tome And Principe
2010-02-01,28.107,0.376,Sao Tome And Principe
2010-03-01,28.143,0.254,Sao Tome And Principe
2010-04-01,27.831,0.28600000000000003,Sao Tome And Principe
2010-05-01,27.262,0.349,Sao Tome And Principe
2010-06-01,26.07,0.469,Sao Tome And Principe
2010-07-01,25.38,0.261,Sao Tome And Principe
2010-08-01,25.614,0.371,Sao Tome And Principe
2010-09-01,26.127,0.402,Sao Tome And Principe
2010-10-01,26.335,0.273,Sao Tome And Principe
2010-11-01,26.199,0.6,Sao Tome And Principe
2010-12-01,26.684,0.295,Sao Tome And Principe
2011-01-01,26.901,0.6609999999999999,Sao Tome And Principe
2011-02-01,27.417,0.359,Sao Tome And Principe
2011-03-01,27.977,0.7340000000000001,Sao Tome And Principe
2011-04-01,27.505,0.488,Sao Tome And Principe
2011-05-01,27.026,0.527,Sao Tome And Principe
2011-06-01,25.76,0.381,Sao Tome And Principe
2011-07-01,25.096,0.299,Sao Tome And Principe
2011-08-01,25.508000000000006,0.255,Sao Tome And Principe
2011-09-01,26.034,0.441,Sao Tome And Principe
2011-10-01,25.809,0.36200000000000004,Sao Tome And Principe
2011-11-01,26.365,0.299,Sao Tome And Principe
2011-12-01,26.412,0.5920000000000001,Sao Tome And Principe
2012-01-01,26.552000000000003,0.446,Sao Tome And Principe
2012-02-01,26.603,0.563,Sao Tome And Principe
2012-03-01,27.617,0.84,Sao Tome And Principe
2012-04-01,27.103,0.983,Sao Tome And Principe
2012-05-01,26.649,0.861,Sao Tome And Principe
2012-06-01,26.19400000000001,0.713,Sao Tome And Principe
2012-07-01,25.491,0.853,Sao Tome And Principe
2012-08-01,25.575,0.386,Sao Tome And Principe
2012-09-01,25.954,0.977,Sao Tome And Principe
2012-10-01,26.156,0.8240000000000001,Sao Tome And Principe
2012-11-01,26.348000000000006,0.496,Sao Tome And Principe
2012-12-01,26.475,0.4320000000000001,Sao Tome And Principe
2013-01-01,27.134,0.575,Sao Tome And Principe
2013-02-01,28.076,0.519,Sao Tome And Principe
2013-03-01,27.487,0.314,Sao Tome And Principe
2013-04-01,27.098000000000006,0.47,Sao Tome And Principe
2013-05-01,26.815,0.57,Sao Tome And Principe
2013-06-01,25.501,0.37799999999999995,Sao Tome And Principe
2013-07-01,25.09,0.665,Sao Tome And Principe
2013-08-01,25.059,0.561,Sao Tome And Principe
2013-09-01,,,Sao Tome And Principe
2000-02-01,17.802,0.321,Saudi Arabia
2000-03-01,21.34,0.33899999999999997,Saudi Arabia
2000-04-01,28.292,0.221,Saudi Arabia
2000-05-01,32.160000000000004,0.262,Saudi Arabia
2000-06-01,34.45800000000001,0.37,Saudi Arabia
2000-07-01,36.471,0.474,Saudi Arabia
2000-08-01,35.868,0.39,Saudi Arabia
2000-09-01,32.198,0.24,Saudi Arabia
2000-10-01,27.266,0.21899999999999997,Saudi Arabia
2000-11-01,20.869,0.527,Saudi Arabia
2000-12-01,17.117,0.273,Saudi Arabia
2001-01-01,14.811,0.27699999999999997,Saudi Arabia
2001-02-01,17.575,0.397,Saudi Arabia
2001-03-01,23.051,0.358,Saudi Arabia
2001-04-01,27.345,0.184,Saudi Arabia
2001-05-01,31.837,0.218,Saudi Arabia
2001-06-01,34.072,0.442,Saudi Arabia
2001-07-01,35.43,0.414,Saudi Arabia
2001-08-01,35.80000000000001,0.415,Saudi Arabia
2001-09-01,32.85,0.456,Saudi Arabia
2001-10-01,27.905,0.267,Saudi Arabia
2001-11-01,21.364,0.275,Saudi Arabia
2001-12-01,19.196,0.632,Saudi Arabia
2002-01-01,15.404000000000002,0.359,Saudi Arabia
2002-02-01,18.417,0.308,Saudi Arabia
2002-03-01,22.567,0.262,Saudi Arabia
2002-04-01,26.266,0.28300000000000003,Saudi Arabia
2002-05-01,31.846,0.201,Saudi Arabia
2002-06-01,34.253,0.27699999999999997,Saudi Arabia
2002-07-01,35.924,0.37799999999999995,Saudi Arabia
2002-08-01,34.951,0.429,Saudi Arabia
2002-09-01,32.59,0.302,Saudi Arabia
2002-10-01,28.201999999999998,0.23800000000000002,Saudi Arabia
2002-11-01,21.8,0.237,Saudi Arabia
2002-12-01,17.308,0.231,Saudi Arabia
2003-01-01,15.954,0.218,Saudi Arabia
2003-02-01,19.168,0.564,Saudi Arabia
2003-03-01,21.79,0.451,Saudi Arabia
2003-04-01,27.161,0.154,Saudi Arabia
2003-05-01,32.114000000000004,0.292,Saudi Arabia
2003-06-01,34.673,0.28,Saudi Arabia
2003-07-01,34.955,0.424,Saudi Arabia
2003-08-01,35.552,0.304,Saudi Arabia
2003-09-01,32.869,0.5870000000000001,Saudi Arabia
2003-10-01,27.842,0.369,Saudi Arabia
2003-11-01,22.009,0.306,Saudi Arabia
2003-12-01,17.713,0.242,Saudi Arabia
2004-01-01,17.259999999999998,0.32299999999999995,Saudi Arabia
2004-02-01,18.284,0.303,Saudi Arabia
2004-03-01,23.068,0.327,Saudi Arabia
2004-04-01,26.232,0.275,Saudi Arabia
2004-05-01,31.538,0.254,Saudi Arabia
2004-06-01,34.018,0.4370000000000001,Saudi Arabia
2004-07-01,35.375,0.368,Saudi Arabia
2004-08-01,34.761,0.583,Saudi Arabia
2004-09-01,32.045,0.321,Saudi Arabia
2004-10-01,27.848000000000006,0.40399999999999997,Saudi Arabia
2004-11-01,22.235,0.23600000000000002,Saudi Arabia
2004-12-01,15.564,0.223,Saudi Arabia
2005-01-01,15.239,0.212,Saudi Arabia
2005-02-01,18.254,0.29,Saudi Arabia
2005-03-01,22.74,0.26,Saudi Arabia
2005-04-01,27.1,0.35700000000000004,Saudi Arabia
2005-05-01,30.836,0.22899999999999998,Saudi Arabia
2005-06-01,34.196000000000005,0.264,Saudi Arabia
2005-07-01,35.28899999999999,0.36,Saudi Arabia
2005-08-01,35.181000000000004,0.38,Saudi Arabia
2005-09-01,32.194,0.245,Saudi Arabia
2005-10-01,26.969,0.353,Saudi Arabia
2005-11-01,21.696,0.192,Saudi Arabia
2005-12-01,18.252,0.309,Saudi Arabia
2006-01-01,16.425,0.214,Saudi Arabia
2006-02-01,18.963,0.408,Saudi Arabia
2006-03-01,22.461,0.369,Saudi Arabia
2006-04-01,26.266,0.265,Saudi Arabia
2006-05-01,31.899,0.408,Saudi Arabia
2006-06-01,35.038000000000004,0.3720000000000001,Saudi Arabia
2006-07-01,35.271,0.505,Saudi Arabia
2006-08-01,35.50199999999999,0.532,Saudi Arabia
2006-09-01,32.376,0.287,Saudi Arabia
2006-10-01,28.23,0.358,Saudi Arabia
2006-11-01,21.515,0.332,Saudi Arabia
2006-12-01,14.757,0.17800000000000002,Saudi Arabia
2007-01-01,14.201999999999998,0.34,Saudi Arabia
2007-02-01,19.01,0.34700000000000003,Saudi Arabia
2007-03-01,22.44,0.32799999999999996,Saudi Arabia
2007-04-01,26.867,0.452,Saudi Arabia
2007-05-01,32.406,0.128,Saudi Arabia
2007-06-01,34.693000000000005,0.3,Saudi Arabia
2007-07-01,35.202,0.307,Saudi Arabia
2007-08-01,35.203,0.294,Saudi Arabia
2007-09-01,32.907,0.395,Saudi Arabia
2007-10-01,27.676,0.253,Saudi Arabia
2007-11-01,22.156,0.16,Saudi Arabia
2007-12-01,17.429000000000002,0.153,Saudi Arabia
2008-01-01,14.446,0.248,Saudi Arabia
2008-02-01,16.900000000000002,0.237,Saudi Arabia
2008-03-01,24.021,0.54,Saudi Arabia
2008-04-01,27.813,0.204,Saudi Arabia
2008-05-01,31.738000000000003,0.48200000000000004,Saudi Arabia
2008-06-01,34.321000000000005,0.312,Saudi Arabia
2008-07-01,35.644,0.276,Saudi Arabia
2008-08-01,35.188,0.311,Saudi Arabia
2008-09-01,33.144,0.289,Saudi Arabia
2008-10-01,27.234,0.17300000000000001,Saudi Arabia
2008-11-01,21.254,0.249,Saudi Arabia
2008-12-01,16.03,0.215,Saudi Arabia
2009-01-01,15.012,0.18100000000000002,Saudi Arabia
2009-02-01,19.554000000000002,0.384,Saudi Arabia
2009-03-01,22.138,0.27,Saudi Arabia
2009-04-01,26.745,0.305,Saudi Arabia
2009-05-01,31.909000000000002,0.243,Saudi Arabia
2009-06-01,35.046,0.166,Saudi Arabia
2009-07-01,35.37300000000001,0.42,Saudi Arabia
2009-08-01,35.34500000000001,0.273,Saudi Arabia
2009-09-01,32.454,0.273,Saudi Arabia
2009-10-01,27.699,0.22,Saudi Arabia
2009-11-01,22.506,0.366,Saudi Arabia
2009-12-01,18.152,0.212,Saudi Arabia
2010-01-01,17.409000000000002,0.265,Saudi Arabia
2010-02-01,20.311,0.168,Saudi Arabia
2010-03-01,24.023000000000003,0.461,Saudi Arabia
2010-04-01,27.657,0.325,Saudi Arabia
2010-05-01,31.933000000000003,0.261,Saudi Arabia
2010-06-01,35.36199999999999,0.32899999999999996,Saudi Arabia
2010-07-01,36.181999999999995,0.19399999999999998,Saudi Arabia
2010-08-01,36.357,0.245,Saudi Arabia
2010-09-01,33.346,0.312,Saudi Arabia
2010-10-01,28.805,0.201,Saudi Arabia
2010-11-01,21.962,0.314,Saudi Arabia
2010-12-01,17.014,0.253,Saudi Arabia
2011-01-01,17.447,0.838,Saudi Arabia
2011-02-01,18.945,0.34600000000000003,Saudi Arabia
2011-03-01,21.474,0.265,Saudi Arabia
2011-04-01,26.807,0.24600000000000002,Saudi Arabia
2011-05-01,31.968000000000004,0.244,Saudi Arabia
2011-06-01,34.882000000000005,0.316,Saudi Arabia
2011-07-01,35.908,0.294,Saudi Arabia
2011-08-01,35.496,0.267,Saudi Arabia
2011-09-01,32.914,0.27699999999999997,Saudi Arabia
2011-10-01,27.574,0.284,Saudi Arabia
2011-11-01,20.413,0.183,Saudi Arabia
2011-12-01,15.795,0.507,Saudi Arabia
2012-01-01,15.939,0.35100000000000003,Saudi Arabia
2012-02-01,18.067,0.34700000000000003,Saudi Arabia
2012-03-01,21.121,0.231,Saudi Arabia
2012-04-01,26.77,0.361,Saudi Arabia
2012-05-01,32.754000000000005,0.20199999999999999,Saudi Arabia
2012-06-01,35.313,0.622,Saudi Arabia
2012-07-01,36.495,0.556,Saudi Arabia
2012-08-01,35.731,0.46299999999999997,Saudi Arabia
2012-09-01,32.811,0.23600000000000002,Saudi Arabia
2012-10-01,28.377,0.451,Saudi Arabia
2012-11-01,22.433000000000003,0.521,Saudi Arabia
2012-12-01,18.056,0.28600000000000003,Saudi Arabia
2013-01-01,16.947,0.40700000000000003,Saudi Arabia
2013-02-01,19.614,0.47700000000000004,Saudi Arabia
2013-03-01,22.505,0.532,Saudi Arabia
2013-04-01,26.874,0.993,Saudi Arabia
2013-05-01,31.147,0.515,Saudi Arabia
2013-06-01,34.45,0.847,Saudi Arabia
2013-07-01,35.705999999999996,0.606,Saudi Arabia
2013-08-01,34.683,1.272,Saudi Arabia
2013-09-01,,,Saudi Arabia
2000-02-01,27.118,0.354,Senegal
2000-03-01,30.176,0.6829999999999999,Senegal
2000-04-01,31.796,0.41600000000000004,Senegal
2000-05-01,31.366,0.48,Senegal
2000-06-01,30.2,0.606,Senegal
2000-07-01,28.731,0.799,Senegal
2000-08-01,27.738000000000003,0.718,Senegal
2000-09-01,28.526999999999997,0.58,Senegal
2000-10-01,28.294,0.581,Senegal
2000-11-01,27.35,0.469,Senegal
2000-12-01,25.222,0.466,Senegal
2001-01-01,25.476,0.747,Senegal
2001-02-01,27.657,0.473,Senegal
2001-03-01,30.556,0.684,Senegal
2001-04-01,31.334,0.7240000000000001,Senegal
2001-05-01,31.464,1.1540000000000001,Senegal
2001-06-01,31.189,0.674,Senegal
2001-07-01,28.647,1.141,Senegal
2001-08-01,28.564,0.621,Senegal
2001-09-01,28.246,0.589,Senegal
2001-10-01,28.829,0.652,Senegal
2001-11-01,27.939,0.8759999999999999,Senegal
2001-12-01,27.335,0.872,Senegal
2002-01-01,25.394000000000002,0.366,Senegal
2002-02-01,27.601,0.377,Senegal
2002-03-01,29.566,0.846,Senegal
2002-04-01,30.294,0.493,Senegal
2002-05-01,31.956,0.985,Senegal
2002-06-01,30.956999999999997,0.318,Senegal
2002-07-01,29.831000000000003,0.419,Senegal
2002-08-01,28.971999999999998,0.507,Senegal
2002-09-01,29.078000000000007,0.282,Senegal
2002-10-01,29.535,0.521,Senegal
2002-11-01,28.209,0.537,Senegal
2002-12-01,26.345,0.4970000000000001,Senegal
2003-01-01,25.134,0.7879999999999999,Senegal
2003-02-01,26.938,0.469,Senegal
2003-03-01,30.503,0.38,Senegal
2003-04-01,31.645,0.262,Senegal
2003-05-01,32.187,0.504,Senegal
2003-06-01,30.515,0.344,Senegal
2003-07-01,28.699,0.314,Senegal
2003-08-01,27.936999999999998,0.488,Senegal
2003-09-01,28.19,0.369,Senegal
2003-10-01,29.112,0.21100000000000002,Senegal
2003-11-01,28.044,0.494,Senegal
2003-12-01,25.546,0.536,Senegal
2004-01-01,25.126,0.669,Senegal
2004-02-01,27.535999999999998,0.235,Senegal
2004-03-01,29.573,0.423,Senegal
2004-04-01,30.947,0.385,Senegal
2004-05-01,32.193000000000005,0.40299999999999997,Senegal
2004-06-01,31.016,0.82,Senegal
2004-07-01,28.706000000000003,0.33,Senegal
2004-08-01,28.18,0.431,Senegal
2004-09-01,28.463,0.545,Senegal
2004-10-01,29.859,0.415,Senegal
2004-11-01,28.41,0.524,Senegal
2004-12-01,26.216,0.309,Senegal
2005-01-01,24.813,0.265,Senegal
2005-02-01,26.523000000000003,0.376,Senegal
2005-03-01,30.297,0.3720000000000001,Senegal
2005-04-01,31.527,0.6559999999999999,Senegal
2005-05-01,32.471,0.175,Senegal
2005-06-01,30.955,0.425,Senegal
2005-07-01,29.109,0.28600000000000003,Senegal
2005-08-01,28.515,0.723,Senegal
2005-09-01,28.375,0.284,Senegal
2005-10-01,29.618,0.40399999999999997,Senegal
2005-11-01,28.219,0.584,Senegal
2005-12-01,27.039,0.39299999999999996,Senegal
2006-01-01,24.501,0.5379999999999999,Senegal
2006-02-01,26.579,0.358,Senegal
2006-03-01,29.998,0.316,Senegal
2006-04-01,31.004,0.402,Senegal
2006-05-01,31.366,0.544,Senegal
2006-06-01,30.999,0.26,Senegal
2006-07-01,29.541,0.386,Senegal
2006-08-01,28.294,0.68,Senegal
2006-09-01,28.276,0.253,Senegal
2006-10-01,29.793000000000006,0.457,Senegal
2006-11-01,28.43,0.41100000000000003,Senegal
2006-12-01,24.788,0.313,Senegal
2007-01-01,25.469,0.242,Senegal
2007-02-01,27.809,0.39899999999999997,Senegal
2007-03-01,30.264,0.38,Senegal
2007-04-01,30.878,0.24100000000000002,Senegal
2007-05-01,32.336,0.386,Senegal
2007-06-01,31.019,0.36200000000000004,Senegal
2007-07-01,29.071,0.265,Senegal
2007-08-01,27.906,0.278,Senegal
2007-09-01,28.259,0.467,Senegal
2007-10-01,29.668000000000006,0.24100000000000002,Senegal
2007-11-01,27.996,0.48700000000000004,Senegal
2007-12-01,25.127,0.29600000000000004,Senegal
2008-01-01,24.575,0.41100000000000003,Senegal
2008-02-01,28.105999999999998,0.5489999999999999,Senegal
2008-03-01,30.401,0.606,Senegal
2008-04-01,31.662,0.139,Senegal
2008-05-01,32.438,0.48200000000000004,Senegal
2008-06-01,30.846,0.39299999999999996,Senegal
2008-07-01,28.66800000000001,0.413,Senegal
2008-08-01,27.811999999999998,0.446,Senegal
2008-09-01,28.517,0.226,Senegal
2008-10-01,28.926,0.222,Senegal
2008-11-01,28.225,0.27899999999999997,Senegal
2008-12-01,25.377,0.302,Senegal
2009-01-01,23.341,0.27699999999999997,Senegal
2009-02-01,26.353,0.344,Senegal
2009-03-01,28.787,0.303,Senegal
2009-04-01,31.116,0.34299999999999997,Senegal
2009-05-01,32.089,0.29600000000000004,Senegal
2009-06-01,30.983,0.434,Senegal
2009-07-01,29.291,0.244,Senegal
2009-08-01,28.160999999999998,0.292,Senegal
2009-09-01,28.125999999999998,0.382,Senegal
2009-10-01,29.480999999999998,0.254,Senegal
2009-11-01,27.854,0.4970000000000001,Senegal
2009-12-01,26.103,0.522,Senegal
2010-01-01,26.251,0.415,Senegal
2010-02-01,28.9,0.33,Senegal
2010-03-01,31.381,0.379,Senegal
2010-04-01,31.793000000000006,0.312,Senegal
2010-05-01,32.871,0.47700000000000004,Senegal
2010-06-01,31.111,0.4,Senegal
2010-07-01,29.07500000000001,0.317,Senegal
2010-08-01,28.226999999999997,0.233,Senegal
2010-09-01,27.987,0.501,Senegal
2010-10-01,29.108,0.301,Senegal
2010-11-01,28.16,0.271,Senegal
2010-12-01,26.764,0.46,Senegal
2011-01-01,25.599,0.396,Senegal
2011-02-01,26.484,0.36,Senegal
2011-03-01,29.705,0.301,Senegal
2011-04-01,31.55,0.305,Senegal
2011-05-01,31.683000000000003,0.522,Senegal
2011-06-01,30.875,0.29,Senegal
2011-07-01,29.494000000000003,0.452,Senegal
2011-08-01,28.255,0.449,Senegal
2011-09-01,28.754,0.5479999999999999,Senegal
2011-10-01,29.643,0.54,Senegal
2011-11-01,28.177,0.444,Senegal
2011-12-01,25.08,0.527,Senegal
2012-01-01,24.837,0.408,Senegal
2012-02-01,26.090999999999998,0.435,Senegal
2012-03-01,29.655,0.342,Senegal
2012-04-01,31.054,0.764,Senegal
2012-05-01,32.243,0.187,Senegal
2012-06-01,31.116999999999997,0.271,Senegal
2012-07-01,28.855,0.264,Senegal
2012-08-01,27.964,0.35700000000000004,Senegal
2012-09-01,28.186,0.251,Senegal
2012-10-01,29.236,0.718,Senegal
2012-11-01,29.2,0.535,Senegal
2012-12-01,25.189,0.434,Senegal
2013-01-01,24.503,0.425,Senegal
2013-02-01,27.498,0.584,Senegal
2013-03-01,30.45,0.624,Senegal
2013-04-01,30.9,0.405,Senegal
2013-05-01,32.775999999999996,0.5379999999999999,Senegal
2013-06-01,31.284,0.284,Senegal
2013-07-01,29.406,0.349,Senegal
2013-08-01,27.595,0.534,Senegal
2013-09-01,,,Senegal
2000-02-01,2.278,0.344,Serbia
2000-03-01,6.05,0.13699999999999998,Serbia
2000-04-01,13.33,0.258,Serbia
2000-05-01,17.337,0.209,Serbia
2000-06-01,20.573,0.376,Serbia
2000-07-01,21.863000000000003,0.299,Serbia
2000-08-01,23.248,0.27699999999999997,Serbia
2000-09-01,16.325,0.182,Serbia
2000-10-01,12.303,0.331,Serbia
2000-11-01,9.184,0.11699999999999999,Serbia
2000-12-01,2.467,0.29100000000000004,Serbia
2001-01-01,1.914,0.39899999999999997,Serbia
2001-02-01,2.842,0.376,Serbia
2001-03-01,9.523,0.249,Serbia
2001-04-01,9.896,0.193,Serbia
2001-05-01,16.625999999999998,0.251,Serbia
2001-06-01,17.767000000000003,0.18600000000000005,Serbia
2001-07-01,21.828000000000007,0.251,Serbia
2001-08-01,22.482,0.19699999999999998,Serbia
2001-09-01,15.531999999999998,0.218,Serbia
2001-10-01,13.124,0.192,Serbia
2001-11-01,3.628,0.25,Serbia
2001-12-01,-4.2040000000000015,0.301,Serbia
2002-01-01,-1.5510000000000002,0.4370000000000001,Serbia
2002-02-01,5.348999999999998,0.23600000000000002,Serbia
2002-03-01,8.09,0.099,Serbia
2002-04-01,10.19,0.17300000000000001,Serbia
2002-05-01,17.349,0.263,Serbia
2002-06-01,20.795,0.24,Serbia
2002-07-01,22.513,0.31,Serbia
2002-08-01,20.474,0.182,Serbia
2002-09-01,15.370999999999999,0.17,Serbia
2002-10-01,10.857000000000001,0.302,Serbia
2002-11-01,7.664999999999999,0.154,Serbia
2002-12-01,-0.1409999999999999,0.41200000000000003,Serbia
2003-01-01,-0.7950000000000002,0.374,Serbia
2003-02-01,-3.6839999999999997,0.41200000000000003,Serbia
2003-03-01,4.636,0.19699999999999998,Serbia
2003-04-01,9.406,0.298,Serbia
2003-05-01,18.854,0.231,Serbia
2003-06-01,22.462000000000003,0.386,Serbia
2003-07-01,21.928,0.266,Serbia
2003-08-01,23.756,0.27399999999999997,Serbia
2003-09-01,15.854,0.24100000000000002,Serbia
2003-10-01,9.456,0.32,Serbia
2003-11-01,7.1129999999999995,0.159,Serbia
2003-12-01,0.56,0.258,Serbia
2004-01-01,-2.09,0.345,Serbia
2004-02-01,1.6340000000000001,0.172,Serbia
2004-03-01,5.7970000000000015,0.156,Serbia
2004-04-01,11.382,0.247,Serbia
2004-05-01,13.798,0.24100000000000002,Serbia
2004-06-01,18.968,0.373,Serbia
2004-07-01,21.153,0.198,Serbia
2004-08-01,20.586,0.259,Serbia
2004-09-01,16.035,0.154,Serbia
2004-10-01,12.917000000000002,0.243,Serbia
2004-11-01,5.353999999999999,0.22699999999999998,Serbia
2004-12-01,1.864,0.327,Serbia
2005-01-01,-0.276,0.319,Serbia
2005-02-01,-2.8369999999999997,0.466,Serbia
